Country,iso,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max
East Timor,TLS,0.0007212109713528683,0.00035125126569569197,-0.023498066783569062,0.00079510648204899,0.00027581771950748,0.0010837824016224481,0.00011854286902941491,0.00136323771950748
Tonga,TON,5.0005681838431134e-05,1.2321993582360715e-05,0.28751723394696793,5.039e-05,3.7e-05,6.25869602950682e-05,3.1e-05,7.94869602950682e-05
Trinidad and Tobago,TTO,0.010945921578831785,0.0010641585464054915,0.1850421626480422,0.0108336605886647,0.00977147941988296,0.0122804789071074,0.00929679377576338,0.0126854603479477
Tunisia,TUN,0.008221258407592174,0.00047233161873891453,-0.30655606980363204,0.008265310103176242,0.00776436238358271,0.00869707209305237,0.00696413127042836,0.00941009209305237
Turkey,TUR,0.10689861655213359,0.009596747684661167,-0.3035778003866957,0.10813779141093499,0.096555741695463,0.115848571393733,0.0837831191496085,0.128619964868336
Tuvalu,TUV,3.017961878305867e-06,3.7810899076026995e-08,1.8438903362195318,3e-06,3e-06,3.06306413426324e-06,3e-06,3.11621761770409e-06
United Republic of Tanzania,TZA,0.03535836397182493,0.0205056304328588,0.8247212760005893,0.03043935271892626,0.01587022755593264,0.06751582638131258,0.010225571353411261,0.07620481611227654
All Countries,Total,10.665699689989935,0.3757026302326219,0.02608821127021548,10.6688235681611,10.341605799996486,10.997645318161098,9.845857617047592,11.526311130024917
Uganda,UGA,0.004609696303994291,0.0024190366644460384,0.11948463398155325,0.0045727521631234195,0.00187902361943605,0.0072971278372945605,0.0013206880376637601,0.00908194216312342
Ukraine,UKR,0.06223195281584771,0.010506482725963285,-0.3150662421766018,0.0626099438828214,0.05705347104852251,0.07099615501413331,0.0344334413317043,0.0860107269259342
Uruguay,URY,0.0026121322487077806,0.0017737385421629046,0.5358618780679948,0.00249881266438725,0.0007890716831879098,0.00421521245892957,-0.00024172498136986994,0.007136303266696089
United States of America,USA,1.4211632554341187,0.07891433640160618,-0.6601779018531315,1.43211952569772,1.3394834362115,1.49769864067323,1.15884885848672,1.5677609152337
Uzbekistan,UZB,0.02968913358004624,0.002332980357190804,0.8346151144683698,0.0291206582256595,0.0275771287298208,0.0326018639733005,0.0258976902821535,0.0363622960752638
Saint Vincent and the Grenadines,VCT,6.0785869451555004e-05,1.2384142563758886e-05,3.4647615984619335,6.0530000000000005e-05,5.345e-05,6.54e-05,4.065e-05,0.00013144000000000003
Venezuela,VEN,0.0358307400924383,0.014218422064149956,0.13545926558265847,0.0359097610366003,0.019507887973142003,0.051398572127176995,0.0124564280163029,0.068136092127177
Vietnam,VNM,0.09944565797357602,0.027115371534327706,0.6239632528491957,0.09692348627307809,0.0724772115422201,0.12316089316414991,0.045258304180262596,0.19512408316414992
Vanuatu,VUT,1.4988546202274246e-05,0.00014042882709309316,-1.1660554517230741,6.2e-05,-9.47e-05,0.00011654,-0.00034471999999999997,0.000263490656324575
Samoa,WSM,0.0001428909979124545,0.00011862274554134032,1.6986264563784832,8.641000000000001e-05,5.9288364866432185e-05,0.00020836,6.339999999999997e-06,0.00052217
Yemen,YEM,0.0035149706353228873,0.0015987975451265276,1.396141388155926,0.0027847437996601,0.0024659355585229903,0.00649903552652364,0.0019668279036780902,0.00703481100338571
South Africa,ZAF,0.12048793317567975,0.006043701383824563,-0.47037254417835517,0.121110292573291,0.114962276809726,0.126797646693001,0.10535910997087901,0.132100681542554
Zambia,ZMB,0.01612922132952952,0.003481673537915369,0.8810210958771676,0.015357727022279551,0.012623447022279551,0.0188844122977775,0.011361483695753271,0.025299521859379823
Zimbabwe,ZWE,0.004602219215284162,0.0018958335579900671,-0.38569792061970726,0.00481940161097722,0.0020299916109772203,0.00653024058583508,0.0005763187450862201,0.0079930928164689
