iso,CSCC,SLAND,ELUC,EFOS,F_ab,F_ac,F_abc,SLAND_global,SLAND_domestic,SLAND_out,SLAND_in,SLAND_BTWC,ELUC_global,ELUC_domestic,ELUC_out,ELUC_in,ELUC_BTWC,EFOS_global,EFOS_domestic,EFOS_out,EFOS_in,EFOS_BTWC,F_ab_global,F_ab_domestic,F_ab_out,F_ab_in,F_ab_BTWC,F_ac_global,F_ac_domestic,F_ac_out,F_ac_in,F_ac_BTWC,F_abc_global,F_abc_domestic,F_abc_out,F_abc_in,F_abc_BTWC
SYR,2.805006020648611,0.0011980898,0.00013783100000000002,-0.00756695555802075,0.0013359207979810833,-0.00742912455802075,-0.0062310347600396665,0.79370946,0.0033606490966146168,0.7903488078240092,9.461297752037115,-8.670948944213107,0.09131016293193366,0.00038661678483201876,0.09092354614710163,-3.294758435132846,3.385681981279948,-5.012950242699941,-0.021225355898228673,-4.991724886801713,-26.605676554540516,21.613951667738803,0.8850196670401546,0.0037472658814466354,0.881272401158708,6.154290910547879,-5.273018509389171,-4.921640079768007,-0.020838739113396655,-4.900801340654611,-29.63829444190657,24.73749310125196,-4.127930575659787,-0.017478090016782036,-4.1104524856430045,-20.11859456576647,16.008142080123466
TCA,,,,-9.289200639325266e-05,,,,,,,,,,,,,,-0.061539016903614734,,,,,,,,,,,,,,,,,,,
TCD,2.5203251024540827,0.0066787847,-0.00652435325,-0.0005555970196744379,0.00015443148177552227,-0.007079950269674438,-0.0004011655378989156,4.4245553,0.016832708813380906,4.4077225928528785,8.487254439104627,-4.079531846251748,-4.322247957883138,-0.016443491273252876,-4.305804466609885,-2.94358152453042,-1.3622229420794651,-0.3680714381450448,-0.0014002851155341606,-0.36667115302951064,-23.923129213735102,23.55645806070559,0.10230763589281715,0.00038921754012802897,0.10191841835268912,5.532667782578749,-5.4307493642260605,-4.690319396028183,-0.01784377638878704,-4.672475619639396,-26.63117491479698,21.958699295157583,-0.2657638022522276,-0.0010110675754061316,-0.2647527346768215,-18.091445421154276,17.826692686477454
TGO,0.6558506032375339,0.0014788924,-0.00034307624999999997,-0.0005899984253322902,0.001135816151792109,-0.0009330746753322902,0.0005458177264598188,0.9797354,0.00096993247383876,0.9787654419768448,2.212002794107364,-1.233237352130519,-0.22728086051451996,-0.00022500676551897095,-0.22705585374900097,-0.7700463325639666,0.5429904788149656,-0.39086165192645855,-0.00038695082316337763,-0.3904747011032952,-6.2253642781420435,5.834889577038748,0.7524545122712551,0.000744925708319789,0.7517095865629354,1.4390926443504575,-0.6873830577875221,-0.6181425124409785,-0.0006119575886823485,-0.6175305548522961,-6.934118394175896,6.3165878393236,0.36159286034479654,0.00035797488515641144,0.3612348854596401,-4.7084603108211525,5.069695196280793
THA,13.481565483779644,0.029014599,-0.00941411575,-0.07522054106267712,0.019600482828214645,-0.08463465681267712,-0.05562005823446247,19.221565,0.3911622107177805,18.83040303586425,45.098369762434714,-26.267966726570464,-6.236655345985901,-0.1269170179555063,-6.109738328030395,-15.70666375514641,9.596925427116016,-49.83203967366741,-1.0140906500618172,-48.81794902360559,-126.96150693983242,78.14355791622683,12.984911091037915,0.26424519276227415,12.72066589827564,29.332837421680722,-16.61217152340508,-56.06869501965332,-1.1410076680173236,-54.927687351635996,-141.40825719224253,86.48056984060653,-36.847128582629495,-0.749845457299543,-36.09728312532995,-96.02919176997695,59.931908644646995
TJK,0.09261377176381975,0.0016825625,-0.0005313644999999999,-0.0019075844872613406,0.0011511980207275152,-0.0024389489872613406,-0.0007563864665338254,1.1146625,0.00015582846127301533,1.1145066995767519,0.3123417947649646,0.8021649048117873,-0.3520178992479591,-4.9211670526396194e-05,-0.3519686875774327,-0.1087221055543445,-0.24324658202308821,-1.2637349387167047,-0.00017666859432342492,-1.2635582701223813,-0.8789721810544072,-0.3845860890679741,0.7626446796406392,0.00010661679074661913,0.7625380628498926,0.20321527912904808,0.5593227837208445,-1.615752837964664,-0.00022588026484982114,-1.6155269576998141,-0.979039109157367,-0.6364878485424471,-0.5010902590760654,-7.00518035768058e-05,-0.5010202072724886,-0.6647690335439763,0.16374882627148768
TKM,0.5325941951643087,0.0014455218,-0.0005326344999999999,-0.016779533889211693,0.0009128873333750964,-0.017312168389211693,-0.015866646555836597,0.957628,0.0007698765374388454,0.9568581351660523,1.7963107775349931,-0.8394526423689408,-0.35285924776116406,-0.00028367804284424393,-0.3525755697183198,-0.6252277448379263,0.2726521751196065,-11.116091251937677,-0.008936682346956945,-11.10715456959072,-5.0467862958981735,-6.060368273692547,0.6047688194163757,0.00048619849459460146,0.6042826209217811,1.1687574188891854,-0.5644747979674043,-11.468950499698842,-0.009220360389801188,-11.459730139309041,-5.622240695142531,-5.83748944416651,-10.511322432521302,-0.008450483852362344,-10.50287194866894,-3.8148409212039085,-6.688031027465032
TLS,,-7.804947e-06,-0.00058019175,-0.00014053925420839432,-0.0005879966970175756,-0.0007207310042083943,-0.0007285359512259699,-0.0051706145,,,,,-0.3843649340443276,,,,,-0.09310432486233813,,,,,-0.38953554866549367,,,,,-0.47746925890666575,,,,,-0.4826398735278318,,,,
TON,,,-1.008925e-05,-3.989880291994556e-05,,-4.998805291994556e-05,,,,,,,-0.006683917706183744,,,,,-0.026432124815239964,,,,,,,,,,-0.03311604252142371,,,,,,,,,
TTO,0.21087167985308578,0.00031712238,6.370449999999999e-05,-0.011013852859533938,0.00038082687978354096,-0.010950148359533939,-0.010633025979750398,0.21008696,6.687212894396353e-05,0.2100200844912724,0.71145688048379,-0.5014367959925176,0.042202902645249375,1.3433474929200901e-05,0.042189469170320175,-0.2476741209322328,0.28986359010255297,-7.296447817344337,-0.002322509654144634,-7.294125307690192,-1.9994056484334497,-5.294719659256742,0.2522898654286411,8.030560387316443e-05,0.25220955982476795,0.46286196450320327,-0.21065240467843532,-7.254244914699088,-0.002309076179215433,-7.251935838519873,-2.2273728534951744,-5.024562985024698,-7.044157951915696,-0.0022422040502714695,-7.041915747865424,-1.5115254796237032,-5.530390268241721
TUN,1.3335079259268257,-0.0003339316,-8.287875e-05,-0.008135873441115927,-0.0004168103381021321,-0.008218752191115926,-0.008552683779218058,-0.22122271,-0.0004453004194515252,-0.22077741317021674,4.499971188124832,-4.720748601295049,-0.05490544337699789,-0.0001105194700159079,-0.054794923906981985,-1.5660433134908207,1.5112483895838387,-5.389846475044707,-0.010849251718065646,-5.378997223326642,-12.647656462375108,7.268659239048467,-0.2761281561029089,-0.0005558198894674331,-0.27557233621344146,2.9281048718268465,-3.203677208040288,-5.444751918421704,-0.010959771188081552,-5.433792147233623,-14.089077405867243,8.65528525863362,-5.665974631147615,-0.011405071607533077,-5.654569559540082,-9.561341755266088,3.906772195726006
TUR,2.3137803407503,0.017203327,0.004002066500000001,-0.11083033965841067,0.021205393768362047,-0.10682827315841067,-0.08962494589004863,11.396845,0.03980472042902966,11.357040143462571,7.7673586576838325,3.5896814857787387,2.6512855901751675,0.009259902790075361,2.6420256873850922,-2.7267060302864032,5.368731717671496,-73.4227885744936,-0.25643706106030895,-73.16635151343328,-21.70743813989693,-51.458913373536355,14.048131117273684,0.04906462321910502,13.99906649405458,5.030549311768923,8.968517182285655,-70.77150298431843,-0.24717715827023357,-70.5243258260482,-24.217910892439402,-46.30641493360879,-59.37465745721991,-0.2073724378412039,-59.16728501937871,-16.4023776688975,-42.76490735048121
TUV,,,-0.0,-3.017928175196733e-06,,-3.017928175196733e-06,,,,,,,-0.0,,,,,-0.001999314474930073,,,,,,,,,,-0.001999314474930073,,,,,,,,,
TWN,,0.0019062569,,-0.07591432692363774,,,,1.2628554,,,,,,,,,,-50.29165833713344,,,,,,,,,,,,,,,,,,,
TZA,7.1021811846575975,0.046553742,-0.032157945,-0.0032730619108357656,0.01439579714053154,-0.03543100691083577,0.011122735229695774,30.840883,0.3306331115058846,30.510250143498997,23.633563557879324,6.876686585619673,-21.303967884627994,-0.22839155191625388,-21.07557633271174,-8.112847422724977,-12.962728909986764,-2.168335253787028,-0.023245878719357217,-2.145089375067671,-67.395176884706,65.25008750963833,9.536915370540731,0.10224155958963074,9.4346738109511,15.48970460704513,-6.05503079609403,-23.472303138415025,-0.2516374306356111,-23.220665707779414,-74.84429323078444,51.62362752300503,7.368580116753703,0.07899568087027353,7.289584435883429,-51.062856426999254,58.35244086288268
UGA,7.4516869619316815,0.014837503,-0.0032120965,-0.001401342692395351,0.011625406933227538,-0.004613439192395351,0.010224064240832187,9.829536,0.11056443088099821,9.718972007107283,25.032936269673314,-15.313964262566031,-2.127946940587341,-0.02393553760951639,-2.1040114029778247,-8.727784546350446,6.62377314337262,-0.9283603076673178,-0.010442367070120676,-0.9179179405971971,-70.72571161693092,69.80779367633373,7.701589636751077,0.08662889327148182,7.614960743479595,16.272613280392434,-8.657652536912838,-3.056307248254659,-0.03437790467963706,-3.021929343575022,-78.75710218494127,75.73517284136625,6.773229329083759,0.07618652620136114,6.697042802882398,-53.56901647703087,60.26605927991327
UKR,-1.369791224894707,0.0071427496,-0.0009253539999999998,-0.061344376232084184,0.0062173956150136,-0.06226973023208418,-0.05512698061707058,4.7319226,-0.009784075744265675,4.741706702239627,-4.612168841224004,9.35387554346363,-0.6130277260537652,0.0012675417891212164,-0.6142952678428865,1.6074996320047037,-2.2217948998475903,-40.63936987114252,0.08402898825934835,-40.72339885940187,12.918900885886611,-53.64229974528848,4.118894926534536,-0.00851653395514446,4.1274114604896806,-2.998687940668047,7.126099401157727,-41.252397597196286,0.08529653004846956,-41.33769412724475,14.398387308872604,-55.73608143611736,-36.52047494460798,0.07551245430420389,-36.595987398912186,9.757698392550319,-46.3536857914625
URY,0.21675954597325744,0.009472948,-0.0007200062500000001,-0.001884689403845433,0.00875294131770134,-0.0026046956538454333,0.0068682519138559064,6.27563,0.002053351813803416,6.273576645439615,0.7293372697108375,5.544239375728777,-0.4769891243588929,-0.0001560682278479077,-0.476833056131045,-0.25441969180816426,-0.22241336432288072,-1.248567423447667,-0.0004085244194781453,-1.2481588990281887,-2.057211005197991,0.8090521061698024,5.79864107387281,0.0018972835859555081,5.796743790286855,0.47397105658258126,5.322772733704274,-1.72555654780656,-0.000564592647326053,-1.7249919551592339,-2.2913735333149443,0.5663815781557104,4.550073650425143,0.0014887591664773628,4.548584891258666,-1.5575231970329748,6.1061080882916405
USA,29.5702028056013,0.29736257,0.0065474035,-1.4278215242225438,0.3039099694942627,-1.4212741207225439,-1.1239115547282812,196.99649,8.79307138324435,188.20341909527127,90.98278054887092,97.22063854640035,4.337518267778023,0.19360804934510378,4.14391021843292,-34.922675319968164,39.066585538401085,-945.9019815170922,-42.22097204146339,-903.6810094756288,-238.47820784637935,-665.2028016292495,201.33401652139295,8.986679432589453,192.3473370888035,55.93098435179846,136.41635273700504,-941.5644632493141,-42.02736399211829,-899.5370992571959,-270.63741346112283,-628.8996857960731,-744.5679649956992,-33.23429260887394,-711.3336723868252,-179.0389601958209,-532.2947121910044
UZB,1.0040761393636073,0.0017979814,0.00023022699999999992,-0.029912321795899522,0.0020282084438149332,-0.029682094795899523,-0.02788411335208459,1.1911252,0.0018053102667531028,1.1893198442284862,3.3861509663874854,-2.196831122158999,0.15252058594460086,0.00023116543733726514,0.1522894205072636,-1.1794800200370388,1.3317694405443024,-19.81628934605434,-0.030034248588228677,-19.78625509746611,-9.501295337387015,-10.284959760079095,1.3436457942310884,0.002036475704090368,1.3416093185269982,2.202286492848083,-0.860677174321085,-19.66376876010974,-0.02980308315089141,-19.633965676958848,-10.586939883548146,-9.047025793410702,-18.47264355182325,-0.02799777288413831,-18.444645778939112,-7.179883402889181,-11.26476237604993
VAT,,,2.25e-09,,,,,,,,,,1.4905780745757538e-06,,,,,,,,,,,,,,,,,,,,,,,,
VCT,0.010226976356324857,1.8003191e-05,3.3407500000000006e-06,-6.417478497365641e-05,2.1343941144089215e-05,-6.083403497365641e-05,-4.2830843829567197e-05,0.011926739,1.8411821016899745e-07,0.011926554427088407,0.0345077037742891,-0.022581149347200694,0.0022131772011728668,3.416577126239227e-08,0.0022131430354016043,-0.01201122503209157,0.014224368067493174,-0.04251445663215368,-6.563140085978159e-07,-0.042513800318145084,-0.09708031045599157,0.05456651013784648,0.014139915864184317,2.1828398143138973e-07,0.014139697580202885,0.022451822948046266,-0.00831212536784338,-0.040301279430980816,-6.221482373354236e-07,-0.04030065728274348,-0.10813577811561764,0.06783512083287416,-0.028374540767969365,-4.3803002716642615e-07,-0.0283741027379422,-0.07341514020545792,0.04504103746751572
VEN,6.077891489094934,0.025330782,-0.0070949082499999995,-0.028785446007047143,0.018235873686645507,-0.035880354257047144,-0.010549572320401636,16.781115,0.15395774394485742,16.627156834302212,20.35407885161505,-3.7269220173128375,-4.700228746034058,-0.04312208246858443,-4.657106663565473,-7.095127992310808,2.438021328745335,-19.069757637772735,-0.17495481729603357,-18.894802820476702,-57.52025842328001,38.625455602803314,12.080885994687428,0.11083566147627298,11.970050333211155,13.232411214474071,-1.2623608812629161,-23.769986383806792,-0.218076899764618,-23.551909484042174,-64.04737986141949,40.495470377377316,-6.9888716430853055,-0.06411915581976059,-6.924752487265545,-43.56675497331412,36.642002486048575
VGB,,,,-5.235403844769002e-05,,,,,,,,,,,,,,-0.034683458589165675,,,,,,,,,,,,,,,,,,,
VIR,,-2.8061652e-06,,,,,,-0.0018590259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,7.996892555759154,0.022088995,-0.02766160925,-0.07166255267051645,-0.005572614046624184,-0.09932416192051645,-0.07723516671714063,14.633498,0.17664332130607574,14.45685487052742,26.80649137694576,-12.34963650641834,-18.32523922468083,-0.22120691709164356,-18.104032307589186,-9.170836193018403,-8.933196114570784,-47.47494656835642,-0.5730777339775514,-46.901868834378874,-75.33851464872959,28.43664581435071,-3.691740584875945,-0.04456359578556783,-3.647176989090377,17.600736127558324,-21.2479131166487,-65.80018579303724,-0.7942846510691949,-65.00590114196805,-83.76200492535166,18.756103783383608,-51.16668715323237,-0.6176413297631191,-50.54904582346925,-56.78901246630395,6.239966642834702
VUT,0.024824936795495783,0.00032520414,3.0299750000000008e-05,-4.522868321194011e-05,0.00035550388515158,-1.49289332119401e-05,0.00031027520193963986,0.21544094,8.073172100771841e-06,0.21543287066506506,0.08375629040332463,0.13167658026174042,0.020072952451167424,7.521893786693235e-07,0.020072200261788756,-0.029156686818153938,0.04922888707994269,-0.029963059350066847,-1.1227992020799143e-06,-0.02996193655086477,-0.23565297281434672,0.20569103626348195,0.2355139096148631,8.825361479441165e-06,0.23550508425338365,0.054491203297553095,0.18101388095583054,-0.009890106898899421,-3.7060982341059086e-07,-0.009889736289076011,-0.2624896565801213,0.2525999202910453,0.20555085026479625,7.70256227736125e-06,0.20554314770251889,-0.17821649331337244,0.38375964101589133
WLF,,,,-6.741832408792378e-06,,,,,,,,,,,,,,-0.004466323364893404,,,,,,,,,,,,,,,,,,,
WSM,0.008922495749947286,4.159193e-05,-7.837975e-05,-6.420738238664323e-05,-3.678781877822615e-05,-0.00014258713238664321,-0.00010099520116486938,0.027553786,3.71103829558377e-07,0.027553414488488023,0.030105937226930075,-0.002552522738442052,-0.05192494970699064,-6.993429862569308e-07,-0.05192425036400438,-0.010478429162113846,-0.04144582120189053,-0.04253605173841415,-5.728900964600644e-07,-0.04253547884831769,-0.08469743395240467,0.04216195510408698,-0.024371162703240044,-3.282391566985538e-07,-0.024370834464083346,0.01958854625107336,-0.043959380715156704,-0.09446100144540477,-1.272233082716995e-06,-0.09445972921232205,-0.09434201537725156,-0.00011771383507049038,-0.06690721444165419,-9.011292531586182e-07,-0.06690631331240103,-0.06405030637949634,-0.002856006932904692
XKX,,0.00041083654,,-0.002235014180903685,,,,0.27217063,,,,,,,,,,-1.4806502819648533,,,,,,,,,,,,,,,,,,,
YEM,3.032864058526512,0.0013272517,4.2224750000000006e-05,-0.003566896532973159,0.001369476416225493,-0.003524671782973159,-0.002197420116747666,0.8792765,0.004025373875114724,0.87525114017823,10.22947200929227,-9.35422086911404,0.02797301624641892,0.00012806192665526736,0.02784495431976365,-3.5621103927096684,3.589955347029432,-2.3629945628133613,-0.01081791229533712,-2.3521766505180244,-28.77905747464132,26.426880824123295,0.9072495642996884,0.004153435801769992,0.9030961284979184,6.654118424879662,-5.751022296381743,-2.3350215465669426,-0.010689850368681853,-2.3243316961982607,-32.057732951435725,29.733401255237464,-1.455744998513673,-0.006664476493567129,-1.449080522020106,-21.765114474441486,20.316033952421378
ZAF,5.060842154109665,0.010879052,0.00032284549999999994,-0.120826356495601,0.011201897371597767,-0.120503510995601,-0.10962445912400323,7.2071447,0.05505716430852762,7.152087572935125,17.02124909411344,-9.869161521178315,0.21387841056686507,0.0016338701156646115,0.21224454045120048,-5.945398570396538,6.157643110847738,-80.04494125476292,-0.6114831182804197,-79.4334581364825,-47.42925070892606,-32.00420742755644,7.421023384778398,0.05669103442419223,7.364332350354206,11.053751852498305,-3.6894195021440988,-79.83106284419605,-0.609849248164755,-79.2212135960313,-52.90169060305822,-26.319522992973084,-72.62391786998451,-0.5547920838562274,-72.06912578612828,-35.77507122639752,-36.29405455973076
ZMB,2.8208679639660623,0.032306556,-0.014320944,-0.001797629207707009,0.01798561165857887,-0.01611857320770701,0.01618798245087186,21.402418,0.09113252788337166,21.31128560871331,9.427046853912097,11.884238754801212,-9.48732672605653,-0.040397492143352,-9.446929233913178,-3.2726035693023867,-6.174325664610791,-1.190891859211134,-0.005070874643110396,-1.1858209845680237,-26.772402694363787,25.586581709795762,11.915092620494098,0.050735035740019654,11.864357584754078,6.142126043664265,5.722231541089813,-10.678218585267665,-0.04546836678646239,-10.632750218481203,-29.781383345280826,19.148633126799623,10.724200761282964,0.04566416109690925,10.678536600186055,-20.295603682316788,30.974140282502844
ZWE,0.46450783035406057,0.008885835,-0.0017452275,-0.002859797013872367,0.00714060779740572,-0.0046050245138723675,0.004280810783533352,5.8866806,0.004127540074881459,5.8825530629524625,1.5632159259815817,4.319337136970881,-1.1561768207318472,-0.0008106718394992412,-1.155366148892348,-0.5447359310752958,-0.6106302178170521,-1.8945558784957168,-0.0013283981061668745,-1.89322748038955,-4.408075483532669,2.5148480031431193,4.730503743092281,0.0033168682353822182,4.727186874856899,1.0164516925141696,3.710735182342729,-3.0507326992275643,-0.002139069945666116,-3.048593629281898,-4.909401048927959,1.8608074196460613,2.8359478645965637,0.0019884701292153433,2.8339593944673482,-3.336513726879572,6.17047312134692
