Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Moldova,MDA,0.0005184287577999999,0.00036318089749874785,0.29445842845829834,0.000508,6.758e-05,0.00098719,4.148e-05,0.0012619100000000002
Madagascar,MDG,0.002319385622976398,0.009829345313407142,-0.24097531375765285,0.0021229044733148813,-0.005393034534201027,0.010887906527104377,-0.04311928837635994,0.04116263776357651
Mexico,MEX,0.03116160480694834,0.03521127643021766,0.7508897856023835,0.02633646730380535,0.0017309137714976073,0.061695841139507296,-0.059876158545074464,0.1709479842288971
North Macedonia,MKD,0.0007682857491525091,0.0017320342597781438,2.0721140870879013,0.0006318118318763003,-0.0002692390734900534,0.0017596951171565056,-0.007833176786737442,0.014268222770342827
Mali,MLI,-0.003956021448180683,0.004801255713139217,0.202114748183738,-0.006254563865892888,-0.008788804284048286,0.0021547100000000002,-0.010242760586693286,0.005276696134107113
Myanmar,MMR,0.0016659786917486606,0.028436290593174013,0.06065661521910707,0.0022442148625469206,-0.024943468514184955,0.02698313857881546,-0.08662468405232429,0.10066164405183792
Montenegro,MNE,0.0009068487875388038,0.0014570342088859164,-0.37689445072136585,0.0009045493667451292,-8.642733286935284e-05,0.0019861253601792454,-0.0055773121424365045,0.006182446838120222
Mongolia,MNG,0.0007163979472251009,0.0023878278725342106,0.020543310974831117,0.0006705813007038828,-0.0015134762188492685,0.002982741373254061,-0.007247571301139594,0.008037817011497021
Mozambique,MOZ,0.010945837406821549,0.036826153883111154,-0.28944758520416486,0.011946439191975595,-0.020195646972794534,0.04172624710196495,-0.1173957839394188,0.1508917434836197
Mauritania,MRT,-0.0002305136491,0.0002640819152873837,-2.3515212044449605,-0.00016364,-0.00042496,-4.2970000000000004e-05,-0.0013185500000000001,6.740000000000001e-06
Mauritius,MUS,-1.8097008298304413e-05,0.00010205285135578047,-1.1595907657599729,-2.14e-06,-4.940288547072094e-05,7.61e-06,-0.0008133691485515982,0.00044303480598926543
