Country,iso,CSCC_mean,CSCC_std,CSCC_skew,CSCC_median,CSCC_q17,CSCC_q83,CSCC_min,CSCC_max,CSCC_gtc_mean,CSCC_gtc_std,CSCC_gtc_skew,CSCC_gtc_median,CSCC_gtc_q17,CSCC_gtc_q83,CSCC_gtc_min,CSCC_gtc_max,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max,Fa_tf_mean,Fa_tf_std,Fa_tf_skew,Fa_tf_median,Fa_tf_q17,Fa_tf_q83,Fa_tf_min,Fa_tf_max,Fa_mf_mean,Fa_mf_std,Fa_mf_skew,Fa_mf_median,Fa_mf_q17,Fa_mf_q83,Fa_mf_min,Fa_mf_max,Fb_mean,Fb_std,Fb_skew,Fb_median,Fb_q17,Fb_q83,Fb_min,Fb_max,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max
East Timor,TLS,,,,,,,,,,,,,,,,,-7.804948e-06,0.0029023862,-2.1052799224853516,0.00029826292,-0.0013114633,0.0016366236,-0.019658195,0.015054973,0.00012774463,0.0016543607,-1.6090409755706787,0.00019973237,-0.00082604785,0.001219842,-0.010045886,0.0067832903,0.00012774463,0.0016543607,-1.6090409755706787,0.00019973237,-0.00082604785,0.001219842,-0.010045886,0.0067832903,-0.00058019175,0.00035572651839102824,0.02161625002139722,-0.000658585,-0.0009297383,-0.00013799990000000004,-0.0011979,-2.247e-05,-0.0001405392542083943,2.3556526492506154e-05,0.6064395028202627,-0.00014453735536322748,-0.00016242369525161032,-0.00011812606884871987,-0.00016533771950748,-9.607286902941491e-05
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.008925e-05,9.442744708410004e-06,-0.4179039063348674,-8.46e-06,-1.9075899999999998e-05,0.0,-2.7550000000000002e-05,-0.0,-3.989880291994556e-05,8.566827083617608e-06,-0.3865530780756085,-3.7e-05,-5.0494002385062086e-05,-3.153e-05,-5.19369602950682e-05,-3.1e-05
Trinidad and Tobago,TTO,0.056100905784939106,0.03371912113575008,0.6557328720959049,0.052537531808720464,0.025785433258645508,0.08608389768620545,-0.05438578954005695,0.2841471936764379,0.20555371879601697,0.12354685984138832,0.655732872095903,0.1924975165471518,0.09447782745967716,0.31541140112225674,-0.19926953287476867,1.0411153176304686,0.0003171223,0.0009828139,2.904900550842285,0.00017562648,-2.9146155e-05,0.00076880056,-0.0033095786,0.007126327,0.00028702588,0.0009767648,3.0485103130340576,2.0861753e-06,0.0,0.0007408602,-0.0033095786,0.007126327,0.00028702588,0.0009767648,3.0485103130340576,2.0861753e-06,0.0,0.0007408602,-0.0033095786,0.007126327,6.37045e-05,5.434365869877763e-05,-0.30154693860496745,7.2685e-05,-1.75259e-05,0.00010852879999999999,-2.576e-05,0.00016118,-0.011013852859533938,0.0011219619836301176,-0.18097438667551802,-0.010905124846995351,-0.012329670460383635,-0.009861456465295178,-0.0126597003479477,-0.00945797377576338
Tunisia,TUN,0.3506342677691512,0.2559442993443998,0.46667315083341904,0.33351518120863044,0.11088020930964607,0.5838336394750365,-0.48397715204028,1.8876375793564124,1.2847239571061697,0.9377799127978809,0.46667315083342,1.221999623948422,0.4062650869105432,2.139166455036534,-1.7732922850755861,6.916304090761895,-0.00033393165,0.004791151,-0.49671757221221924,0.0002342125,-0.0043436624,0.0031910804,-0.016910747,0.013179999,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-8.287875e-05,0.0002979770173652401,0.18471934379181507,-0.00010970500000000001,-0.0003812372,0.00023034579999999988,-0.00071309,0.00046649,-0.008135873441115927,0.000389944221710847,0.5406500001797709,-0.008246056265358445,-0.008390026044372502,-0.007730962728169479,-0.00869700209305237,-0.00743062127042836
Turkey,TUR,0.5440087866754231,1.610885680833781,0.3109612770403947,0.49134602883462736,-1.0063959481349232,1.9979131652770197,-6.9188326544002345,10.625522787779607,1.993248194378751,5.902285134574973,0.3109612770403945,1.8002918496500748,-3.687434753966359,7.320353837575001,-25.35060284572246,38.93191549442448,0.017203327,0.023737265,0.1955893337726593,0.016100954,-0.0009196069,0.036982864,-0.052672416,0.0839907,0.0038377757,0.005460728,1.3511559963226318,0.0033637364,0.0,0.007351988,-0.009447956,0.033566553,0.0038377757,0.005460728,1.3511559963226318,0.0033637364,0.0,0.007351988,-0.009447956,0.033566553,0.0040020665,0.004503555838061884,-0.09670047793142833,0.004463770000000001,-0.0005640867,0.0086508811,-0.00506571,0.01101267,-0.11083033965841069,0.008980931096463318,0.444475790822966,-0.1117463267648165,-0.11842509601446644,-0.10237609455993775,-0.123554254868336,-0.0947957891496085
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,-0.0,-0.0,0.0,-0.0,-0.0,-3.0179281751967333e-06,3.981823289278762e-08,-1.8466823703889488,-3e-06,-3.029640143103723e-06,-3e-06,-3.11621761770409e-06,-3e-06
Taiwan,TWN,,,,,,,,,,,,,,,,,0.0019062567,0.002261398,2.163390874862671,0.0016289421,0.00019569804,0.0034218924,-0.0034110793,0.01572037,0.0008801783,0.0010123953,0.7694390416145325,0.00075493054,0.0,0.0018629654,-0.0016575026,0.005029266,0.0008801783,0.0010123953,0.7694390416145325,0.00075493054,0.0,0.0018629654,-0.0016575026,0.005029266,,,,,,,,,-0.07591432692363775,0.0013213631208990133,-0.4001535152554284,-0.07549440502183405,-0.07743563768958268,-0.07480354719931809,-0.0779830786026201,-0.0742909927114376
United Republic of Tanzania,TZA,1.8671381932964235,1.142787082345957,0.463330766352971,1.7861187486910732,0.820126033422342,2.9025351843104406,-2.094198477201339,8.639984508155115,6.841194340238097,4.187171869715587,0.4633307663529704,6.544339095204093,3.0049417864594616,10.634888915313455,-7.673143220465707,31.65690323788034,0.046553746,0.044842,0.11467017233371735,0.043063596,0.010840567,0.0848429,-0.10296592,0.1957883,0.021976708,0.02161863,0.3656489849090576,0.021206848,0.0033554605,0.04048663,-0.050938863,0.114173286,0.021807874,0.02148735,0.38332462310791016,0.020962328,0.003553238,0.040152717,-0.050820794,0.114173286,-0.032157945,0.020811989415270675,-0.816706903444824,-0.027290580000000002,-0.0641435913,-0.012774883,-0.07201686,-0.0077155,-0.003273061910835766,0.0006360953940124555,-0.21358541624414085,-0.0031484451374294503,-0.0039456144424991815,-0.0026483405367268005,-0.00418795611227654,-0.0025100713534112603
Uganda,UGA,1.9573917475077038,1.2008418332413389,0.4443251627557465,1.870028852480368,0.8539871695013146,3.053601303991068,-2.2160175243385085,9.029603169393907,7.171883362868229,4.399884476996267,0.44432516275574524,6.851785715488068,3.1290089890528168,11.188395177823272,-8.119488209176296,33.08446601265928,0.02151629,0.020730471,-0.3873762786388397,0.02122819,0.0070382534,0.038779918,-0.070559844,0.097919665,0.011001264,0.010492693,0.6319369673728943,0.008617367,0.0033730278,0.019556817,-0.02287885,0.051170543,0.010856298,0.010442491,0.6715811491012573,0.0085634515,0.003118406,0.019352557,-0.02287885,0.051170543,-0.0032120965,0.0024388886569811953,-0.11478751073492086,-0.003390985,-0.005797188,-0.00035804470000000004,-0.00738898,-0.00029598000000000005,-0.001401342692395351,0.000219020776811341,0.49189766484549846,-0.0014889305211324851,-0.0015725791640738003,-0.0011792289853984706,-0.00169296216312342,-0.0010247080376637602
Ukraine,UKR,-0.4037903923423756,0.4931882021977841,-0.3618443649784229,-0.3876390792545438,-0.8429808599357295,0.052246094316741966,-4.156074555272839,1.7860681770546925,-1.479487997542464,1.8070415728526807,-0.36184436497842376,-1.4203095863886483,-3.088681870804513,0.1914296895765426,-15.227857170519682,6.5441538007283935,0.0071427505,0.036688495,-0.23182688653469086,0.009049507,-0.021722605,0.040346973,-0.10500242,0.11668385,0.0018360368,0.009125309,-0.7379228472709656,0.002757568,-0.0039581433,0.009260826,-0.031371392,0.03404342,0.0018360368,0.009125309,-0.7379228472709656,0.002757568,-0.0039581433,0.009260826,-0.031371392,0.03404342,-0.000925354,0.0025714321898394612,0.8354997108503509,-0.001697765,-0.0030179931,0.0026519308999999993,-0.00482104,0.004083580000000001,-0.0613443762320842,0.01078076028994629,0.3286525437739947,-0.06098094746567195,-0.06689128992793587,-0.05692916403001073,-0.0811896869259342,-0.0385170213317043
Uruguay,URY,0.057290743608281666,0.05198048976479669,0.7657127924426538,0.051053366129512126,0.010046234577219008,0.1032742697548305,-0.11940244152284663,0.4273881258266694,0.20991328458074407,0.19045651449821507,0.7657127924426531,0.18705953349853244,0.03680940349093045,0.37839692438169903,-0.43749054573971,1.5659500930289167,0.009472949,0.019770835,-0.37558913230895996,0.008354675,-0.0034101035,0.025540872,-0.06418276,0.06385144,0.0003512689,0.00087534223,0.5817469954490662,0.0,0.0,0.0010085177,-0.004046923,0.0034958434,0.0003512689,0.00087534223,0.5817469954490662,0.0,0.0,0.0010085177,-0.004046923,0.0034958434,-0.00072000625,0.001789116357435858,-0.5490855329721955,-0.00065853,-0.0020516200999999993,0.0010396180999999991,-0.0049421099999999996,0.00192365,-0.001884689403845433,0.00017765733778394405,-0.8075214619025805,-0.0018088554960775253,-0.0020939292172314798,-0.0017696338107893845,-0.00219419326669609,-0.0016819250186301301
United States of America,USA,7.404607704211984,13.012409370660503,0.29604299000239187,6.951195212417357,-5.338937734784288,19.318884833857627,-43.710790290068275,89.54008736482511,27.130482628232716,47.67746793410007,0.2960429900023918,25.4691792582972,-19.56186786024963,70.78439403125435,-160.15633562281016,328.0748801047192,0.29736245,0.24021101,-0.24856305122375488,0.2900722,0.08299161,0.5283753,-0.3852969,0.94076085,0.18793823,0.13253148,0.029803713783621788,0.187659,0.08440025,0.3073124,-0.22038962,0.629738,0.17880553,0.12989134,0.027150429785251617,0.18316019,0.07417565,0.2931489,-0.23231487,0.6270273,0.0065474035,0.049086175916965465,1.0296053693614828,-0.00533256,-0.0341992412,0.05295936669999994,-0.058841410000000004,0.1278946,-1.427821524222544,0.06589990806838054,0.8472411096969612,-1.43491774691635,-1.4808695877207585,-1.3800714652131065,-1.5089195052336999,-1.2867434584867201
Uzbekistan,UZB,0.254734873702729,0.3320550219824438,0.342125699776083,0.24042286223268,-0.06862441183843182,0.5583633147873669,-0.9972126173261378,2.207766053970083,0.9333485772467998,1.216649600543674,0.34212569977608176,0.8809093672205395,-0.2514398449760142,2.0458431853809125,-3.653787029882969,8.089254821746385,0.0017979817,0.006418101,-0.4408465027809143,0.001421149,-0.002548157,0.0068367207,-0.029197786,0.020697234,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.000230227,0.0010259982949758415,-0.49584976555501237,0.000373105,-0.0010781681,0.0013833218999999993,-0.0019151,0.0016143099999999999,-0.029912321795899522,0.002215340392919787,-1.0811808735545867,-0.0294240390019629,-0.031416093978792775,-0.028214953967106143,-0.034447196075263795,-0.0275120002821535
Vatican City,VAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25e-09,4.229020617662603e-09,1.3171055481963498,-0.0,-0.0,1e-08,-0.0,1e-08,,,,,,,,
Saint Vincent and the Grenadines,VCT,0.00271671508446634,0.0016026585273624181,0.6453006769176728,0.0025470456482867545,0.0012791155887593485,0.0041451488172558155,-0.002561804875285914,0.01327670173723207,0.00995404406948467,0.0058721408442559,0.6453006769176728,0.00933237525532267,0.004686679517214252,0.01518782526642531,-0.00938645306304759,0.04864583516521831,1.800319e-05,0.00011277374,1.2831496000289917,0.0,0.0,0.0,-0.0004188344,0.00056675816,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.34075e-06,1.2274880413538324e-05,-3.7709079889184056,3.555e-06,1e-08,8.700899999999986e-06,-6.244e-05,1.8350000000000002e-05,-6.417478497365641e-05,3.110407855919222e-06,0.28994544180342874,-6.437392486828205e-05,-6.647e-05,-6.106e-05,-6.900000000000001e-05,-5.9e-05
Venezuela,VEN,1.6054315134162296,0.9090787247295038,0.4317256585210492,1.5407922068840276,0.7747097572284487,2.4327398599849235,-1.491275504094556,7.045870656048626,5.882301065157065,3.330864447408902,0.43172565852105,5.645462646023078,2.838536550485036,8.913558846984762,-5.464033447002453,25.816070083762167,0.025330773,0.06318767,-0.9375853538513184,0.03250867,-0.025601648,0.0796884,-0.26908493,0.16275482,0.023901857,0.047910478,-0.8420814871788025,0.02869134,-0.015678167,0.06632783,-0.20919915,0.13348241,0.0022964724,0.038119625,-2.252964496612549,0.006837179,-0.020992173,0.031448383,-0.22689192,0.075707935,-0.0070949082499999995,0.006168984083971757,-0.4542659117257116,-0.004863475,-0.0153063932,-0.0012177517000000007,-0.01872474,5.0549999999999995e-05,-0.02878544600704714,0.013530098305226898,-0.1304646260946657,-0.028690161836868552,-0.0416281574385072,-0.014692075732250448,-0.049411352127177,-0.0125069780163029
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2354038447690026e-05,7.4591404650315046e-06,-0.2655974165017437,-4.97701922384501e-05,-6.041e-05,-4.4529999999999995e-05,-6.3e-05,-4.4e-05
United States Virgin Islands,VIR,,,,,,,,,,,,,,,,,-2.806166e-06,4.4025346e-05,-2.5690345764160156,0.0,-5.245538e-12,0.0,-0.00034919518,0.00024118541,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Vietnam,VNM,2.119028244671544,1.269006278148888,0.5146392897827424,2.0153213373518892,0.9616412888602961,3.2631593249026363,-2.0082694833229744,9.807018274079914,7.764119488476539,4.649639003137525,0.5146392897827418,7.3841373800573225,3.523453682384125,11.95621576644326,-7.358299386895379,35.93291495622881,0.022088995,0.018459102,0.16581274569034576,0.022019785,0.0076547572,0.03600438,-0.037911884,0.08830107,0.015746877,0.013041973,-0.14475777745246887,0.016402762,0.0044521643,0.02672308,-0.029792778,0.06323515,0.015354085,0.0126310345,-0.15264658629894257,0.016232844,0.0040562465,0.025774384,-0.02877572,0.06108478,-0.027661609250000004,0.018944427438345027,-1.9182949312286564,-0.023735975,-0.037219215099999994,-0.013028218500000004,-0.09630117,-0.0044596,-0.07166255267051644,0.020777301109560112,-0.021935360105449723,-0.06608379567525845,-0.09361138361007028,-0.05398547137595063,-0.0988229131641499,-0.040798704180262595
Vanuatu,VUT,0.006599150756060405,0.004908839673962603,0.7816914510695857,0.006027828513856302,0.002172107295987323,0.010926680336581342,-0.009408309287239656,0.04214396407350327,0.024179288370205332,0.01798598856539898,0.7816914510695845,0.02208596367476949,0.00795860113249755,0.04003535675323404,-0.0344720452284461,0.154415484365316,0.00032520416,0.00053200254,2.2365000247955322,1.2566032e-05,0.0,0.0006534981,-0.0003315858,0.0023567758,4.698449e-05,0.00011819516,2.8096306324005127,0.0,0.0,9.835456e-05,-2.8507002e-05,0.00055977405,4.698449e-05,0.00011819516,2.8096306324005127,0.0,0.0,9.835456e-05,-2.8507002e-05,0.00055977405,3.029975e-05,0.00014185845946029698,1.175456197491855,-1.9070000000000002e-05,-7.340850000000001e-05,0.00013723149999999998,-0.00020636,0.00037472,-4.522868321194012e-05,9.01905465060739e-06,0.07021294731137447,-4.4e-05,-5.5543402623568315e-05,-3.806e-05,-5.7130656324575e-05,-3e-05
Wallis and Futuna Islands,WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.741832408792378e-06,5.194744721156796e-07,0.7718136700325036,-7e-06,-7.069160333908693e-06,-6e-06,-7.2711744413095404e-06,-6e-06
Samoa,WSM,0.002371653989175566,0.0014334205073132985,0.6767547847169977,0.0022061624072646927,0.0010860443153208228,0.0036570589513491487,-0.0023019486043966745,0.011699250377723045,0.008689740216339276,0.005252052738795926,0.676754784716997,0.008083379060217836,0.003979266371335495,0.01339946399774328,-0.008434339686509416,0.04286605338397724,4.159195e-05,0.00011965367,3.120187759399414,0.0,0.0,6.454599e-05,-0.00023818163,0.0006368869,7.11368e-06,2.1469516e-05,2.6829679012298584,0.0,0.0,9.868044e-07,-5.7641617e-05,0.000108151406,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-7.837975e-05,0.00011945957199388225,-1.710249166555129,-2.1215e-05,-0.0001416733,4.809999999999966e-07,-0.00044817,4.6660000000000004e-05,-6.420738238664323e-05,6.243067075793367e-06,0.5322194813017015,-6.54627295e-05,-6.800973148722313e-05,-5.8710000000000005e-05,-7.4e-05,-5.3e-05
Kosovo,XKX,,,,,,,,,,,,,,,,,0.0004108366,0.0012992529,0.25044679641723633,0.000392858,-0.00026463708,0.001382206,-0.00430898,0.0074590608,0.00032691154,0.00092576834,-0.05716729536652565,0.00028773566,-0.00025396192,0.0010436154,-0.0027653442,0.0038988246,0.00032691154,0.00092576834,-0.05716729536652565,0.00028773566,-0.00025396192,0.0010436154,-0.0027653442,0.0038988246,,,,,,,,,-0.0022350141809036853,0.00012160308922655242,1.231403268039506,-0.0022735637436730903,-0.002303001137382188,-0.0021827318830179923,-0.00239997201042623,-0.00194669088886955
Yemen,YEM,0.7973658306206265,0.4709582841809557,0.3867592054098866,0.7694247004640842,0.36394014309768263,1.226801963841803,-0.835420780535216,3.583974243140599,2.9215484033939756,1.7255911532390218,0.38675920540988673,2.8191721025004046,1.3334766843099093,4.495002395516367,-3.0609817398810315,13.131681626867156,0.0013272517,0.0023234638,1.8940998315811157,0.0007261744,-0.00030996202,0.00325413,-0.0025550053,0.015927559,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.222475e-05,0.00014319583148186281,0.7537546200469327,5.7560000000000005e-05,-9.35844e-05,0.00013976499999999992,-0.00021754,0.0004704,-0.0035668965329731595,0.0016852600335742019,-1.3965475863404664,-0.0028083121312760953,-0.004962885754174366,-0.0025420850083151007,-0.006817271003385711,-0.0024372279036780904
South Africa,ZAF,1.3252778037162638,1.0947441443898294,0.43496641430634697,1.2712043238383868,0.28980557901277904,2.31847575356433,-2.4975823552205614,8.417191134485638,4.855817872816391,4.0111425450443345,0.43496641430634736,4.657692642543848,1.0618476415028224,8.494895161059706,-9.151141749528138,30.840588316755376,0.010879047,0.061194833,0.3603557348251343,0.011761014,-0.047473386,0.06252448,-0.119745575,0.20005302,0.0028806347,0.0072944844,-0.6444520354270935,0.0028804243,-0.002163663,0.008659812,-0.03492265,0.027215065,0.0028806347,0.0072944844,-0.6444520354270935,0.0028804243,-0.002163663,0.008659812,-0.03492265,0.027215065,0.0003228455,0.001984606401034065,-0.45071542790227326,0.001082265,-0.0023489847,0.0020337822,-0.00333046,0.00353603,-0.120826356495601,0.0060278489163232574,0.5777194558495561,-0.120841555113507,-0.12603112823777088,-0.11675237746441545,-0.128770221542554,-0.108895139970879
Zambia,ZMB,0.7374741441111196,0.4561528645457908,0.41953844998961004,0.7097417463325397,0.3181248430094923,1.1513414213596858,-0.9539692383254541,3.643556466985332,2.7021052640231424,1.6713440956957775,0.4195384499896098,2.600493758562426,1.1656094247867799,4.218514967861889,-3.495343289224464,13.349990895034257,0.032306556,0.04237235,-0.8416969776153564,0.0323949,0.007205111,0.068581834,-0.14911233,0.14489724,0.02344846,0.026228033,-0.8979145884513855,0.02263273,0.0046868892,0.046011392,-0.09670425,0.09614977,0.02344846,0.026228033,-0.8979145884513855,0.02263273,0.0046868892,0.046011392,-0.09670425,0.09614977,-0.014320943999999999,0.003510061281181607,-0.9005876221215224,-0.01346162,-0.0168859163,-0.0106033353,-0.023076720000000002,-0.0101562,-0.0017976292077070092,0.0003826039678433137,0.42767737865420247,-0.0019472669877960052,-0.002124166263990172,-0.0013581928688861343,-0.0022228018593798203,-0.00120528369575327
Zimbabwe,ZWE,0.12140549635785786,0.07789471850191362,0.40162991567912054,0.1171923172349717,0.04930205630811059,0.19215715117315826,-0.1679214923391514,0.6079236699009514,0.44482973865519143,0.2854062485910116,0.4016299156791183,0.42939265034893637,0.18064273431291722,0.7040638018984519,-0.6152643479306508,2.2274323265170857,0.008885836,0.034970094,-0.16587021946907043,0.010122723,-0.018624818,0.03141686,-0.1667215,0.16105017,0.0006792737,0.0022118215,1.3101190328598022,0.0,-3.7783477e-05,0.0021399765,-0.005729567,0.009682391,0.0006792737,0.0022118215,1.3101190328598022,0.0,-3.7783477e-05,0.0021399765,-0.005729567,0.009682391,-0.0017452275,0.0018836800446762549,0.40207352289386544,-0.00194873,-0.0034876329,0.000886704,-0.0046484,0.00156605,-0.002859797013872367,0.0003600805174685824,0.4947151549579163,-0.002873525608016215,-0.003220665295231993,-0.0026064198380644737,-0.0033446928164689,-0.00214236874508622
