Country,iso,Fabc_tf_mean,Fabc_tf_std,Fabc_tf_skew,Fabc_tf_median,Fabc_tf_q17,Fabc_tf_q83,Fabc_tf_min,Fabc_tf_max
Turkmenistan,TKM,-0.017313137067766313,0.0010581017157073659,-0.9662261585636095,-0.0167979563092631,-0.0187558745615709,-0.0165208063092631,-0.020171026575393502,-0.0159494118554536
East Timor,TLS,-0.000590343488977878,0.0017167547771627487,-1.5052006839347507,-0.000415012512590956,-0.001544417362594441,0.0006498971232168599,-0.01140390793455678,0.0066217838184692845
Trinidad and Tobago,TTO,-0.01064580592950493,0.0014445639800253287,0.8596046962356457,-0.010717854698329199,-0.012215268907107401,-0.009441204359629618,-0.015990918982746224,-0.002191266637369263
Tunisia,TUN,-0.008219478316351793,0.00047038621930861873,0.3063722388892245,-0.00826619360855541,-0.00869263012190999,-0.00776436238358271,-0.00941009209305237,-0.00696413127042836
Turkey,TUR,-0.10307088909592343,0.011014760547222795,0.3454211840919398,-0.10394804992355787,-0.1136798380031622,-0.09216463143126499,-0.1332320681528881,-0.05257770600396145
United Republic of Tanzania,TZA,-0.01351204909587085,0.02978496839582311,-0.21361174204219283,-0.010436533888915089,-0.04332888686862952,0.013113340748548728,-0.12560939839598873,0.10190979810719526
All Countries,Total,-8.443340092626755,0.9972704097727788,-0.14921702302809384,-8.363479633650115,-9.40488093846911,-7.570815999281738,-11.665198120981561,-5.092989029655592
Uganda,UGA,0.006509104182063166,0.010790467376621501,0.5474357874629447,0.005074481430048355,-0.0021043829100881087,0.0156908658603697,-0.031201349997659764,0.049693107686080096
Ukraine,UKR,-0.0603803095835098,0.013851884762126643,-0.05329144311289853,-0.060028115095984505,-0.0726430995404041,-0.04922166634737707,-0.11656665318926657,-0.0006425712255317406
Uruguay,URY,-0.0022618362851287107,0.002005694142756983,-0.39872851417463606,-0.0022371005734027416,-0.003927314355535111,-0.00022983069179125025,-0.011138293707057906,0.003635462093400106
United States of America,USA,-1.2340800785346473,0.15295211499474928,0.13499488860458697,-1.2363597584152182,-1.3747163914683354,-1.0925039861510912,-1.7704912701428728,-0.5291108852735243
Uzbekistan,UZB,-0.02968516037990601,0.002339896041593533,-0.847961774805092,-0.029122383204491,-0.0326018639733005,-0.0274858887298208,-0.0363622960752638,-0.0258976902821535
Saint Vincent and the Grenadines,VCT,-6.068886657910373e-05,1.216003980346051e-05,-3.4850340951593592,-6.0530000000000005e-05,-6.496000000000002e-05,-5.3360000000000004e-05,-0.00013144000000000003,-4.065e-05
Venezuela,VEN,-0.011341040126740155,0.04958637730277889,-0.7114714249289877,-0.008162369701662144,-0.05362846518505934,0.031913743601853464,-0.2703230775634639,0.11903239967155842
Vietnam,VNM,-0.08313614298895808,0.029620475359968385,-0.4268833663015364,-0.08150223817418126,-0.11046442372460524,-0.05428489670500862,-0.2055123729714276,0.01699031460723588
Vanuatu,VUT,3.129832978588654e-05,0.00018161471755652974,1.2676358285205378,-4.207e-05,-9.95741693128185e-05,0.00022355690215263835,-0.00028986700184353625,0.0008954940528173745
Samoa,WSM,-0.00013605088026278343,0.00012059641592343566,-1.642687382062095,-8.438836486643219e-05,-0.00020736,-5.5e-05,-0.0005749599817433678,9.281140558406712e-05
Yemen,YEM,-0.003517251078565353,0.0015991960878089038,-1.395160970231422,-0.00278485000650783,-0.00649903552652364,-0.0024659355585229903,-0.00703481100338571,-0.0019668279036780902
South Africa,ZAF,-0.11768814118975167,0.009456661589010196,-0.18319068120799492,-0.11774903139761056,-0.12578167576663132,-0.10913538248373815,-0.16614214976380834,-0.08013890453630393
Zambia,ZMB,0.007556809963216395,0.026436514987733948,-0.8153775534818812,0.007267433471594522,-0.011656274384642373,0.030893661393008358,-0.12138148572842528,0.08454685870987111
Zimbabwe,ZWE,-0.0039039212665550834,0.002947850627819279,0.6580042206079686,-0.004249940630197351,-0.0064657185624013205,-0.0014375461286224203,-0.013563385356290128,0.008814152093775245
