Country,iso,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max
Sweden,SWE,0.014535753178275336,0.014376546764169343,-0.6484921335037297,0.01474605780094862,0.002361265243962407,0.026576079428195953,-0.05226952210068703,0.04950094223022461
Eswatini,SWZ,0.0005415327802557659,0.0015245031224270335,-0.5251148136056496,0.0006059303414076567,-0.0006674036267213523,0.0017714467830955982,-0.005241929087787867,0.004566964693367481
Syria,SYR,0.001212714121906156,0.003979114177451165,0.22045595170320575,0.0012315355706959963,-0.002094945637509227,0.003927068784832954,-0.013971660286188126,0.01640317775309086
Chad,TCD,0.006670101427716618,0.014930626172689915,-1.150892829290501,0.007894642651081085,-0.003733074525371194,0.017377080395817757,-0.08466404676437378,0.05787130072712898
Togo,TGO,0.0014766620794678601,0.0036685698845383957,-0.39633401482675434,0.0012710621813312173,-0.0012770076282322407,0.004183870740234852,-0.01828024350106716,0.01588984578847885
Thailand,THA,0.028910145291817606,0.056418971070424005,0.09508576929904133,0.026354772970080376,-0.011095894500613213,0.07264667749404907,-0.17788562178611755,0.24621151387691498
Tajikistan,TJK,0.0016948509505865512,0.0025057706288524506,0.2784466542622672,0.0014217844000086188,-0.00017850329459179193,0.003722167108207941,-0.008903710171580315,0.011248612776398659
Turkmenistan,TKM,0.0014749735623284005,0.007331532925446516,-0.15424808046272387,0.0007547609857283533,-0.003274407936260104,0.007122611161321402,-0.026152856647968292,0.024532316252589226
East Timor,TLS,-7.4011298774712485e-06,0.002881098616620737,-2.1016653524302007,0.0003030844673048705,-0.0013256395468488336,0.0016682962886989117,-0.019658194854855537,0.015054972842335701
Trinidad and Tobago,TTO,0.00031998276798543974,0.0009837656355054377,2.923345473519279,0.00017644342733547091,-2.7584943381953053e-05,0.0007735430845059454,-0.0033095786347985268,0.007126327138394117
