Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
Iraq,IRQ,0.00036281620705912274,0.005518340050123418,-0.265433055485965,0.0001447046412605046,-0.0029810245101574064,0.0042376926877665515,-0.02842395021598816,0.021787836963295937
Iceland,ISL,0.0010610188483297913,0.003730093000141846,0.6009299894972934,0.0005949307099507748,-0.0009968760042604805,0.00285047079030633,-0.017310305307021143,0.016220577499804496
Israel,ISR,-4.767865875225322e-05,0.0009121611980965142,0.19300923944259882,-4.908916995797306e-05,-0.0008002722856036039,0.0006990241860425473,-0.003209216700692177,0.0033525776456058026
Italy,ITA,0.008270955201656906,0.019480517571182226,-0.2750185573173819,0.009138852277692408,-0.006727634399156955,0.022908539528939724,-0.07326541139627457,0.08576485555458069
Jamaica,JAM,0.00044137717016528,0.0017093973443175709,1.9441879451645996,0.00036288,-0.00013182434460397017,0.0011592767212721706,-0.009570781117100715,0.014206691629977227
Jordan,JOR,6.303385202387184e-05,0.0010559753311839475,1.627766513770116,3.9369908670336005e-05,-0.00037681909303829075,0.000521762641786635,-0.004495865732504129,0.006967260496712923
Japan,JPN,0.02342305743584114,0.014242944213709611,0.31081158178050866,0.022939567053966523,0.011434484914089441,0.034975887497015,-0.02389966208536148,0.07207213746221543
Kazakhstan,KAZ,0.017215440196077594,0.06531586881357179,0.728586688188404,0.01110176424015999,-0.0270518360027349,0.05843006882464409,-0.2320500156294632,0.3199306306130981
Kenya,KEN,0.03393041498709899,0.03150018932619496,0.46301064599711644,0.029833821113290786,0.006625832731878757,0.06283409787193299,-0.05161150489771843,0.13664664691387177
Kyrgyzstan,KGZ,0.0029842578208299914,0.008200965937926115,0.6133625699236926,0.0023328166509985924,-0.0024067801118180156,0.008008455627291203,-0.0289238022585392,0.0365290385025692
Cambodia,KHM,0.0014086938285622636,0.017345766593546242,0.6040449246100377,0.0006744469283246988,-0.014312713251326084,0.016072689861989023,-0.05062267838915825,0.07543232980112076
Kiribati,KIR,4.076186275990494e-06,1.275121869141778e-05,3.7798139881695265,0.0,0.0,0.0,0.0,8.586994226789102e-05
South Korea,KOR,0.008845269768485781,0.00732238508873069,-0.7320302414085866,0.009201360855156184,0.004020100296885148,0.014466062267606258,-0.026690771678466795,0.0323203099457407
Kuwait,KWT,1.365626470651498e-06,0.00022863873497953234,1.7589493376862448,-1.5199896651602467e-06,-6.435947123160586e-05,5.512594983626157e-05,-0.001040961227348447,0.0017349690039080382
Laos,LAO,0.009035005004084325,0.022044954926018226,-0.06286237976496824,0.010647948621311187,-0.009310089952933788,0.024712073784894942,-0.08134441793226242,0.09405785038534165
Lebanon,LBN,9.454138060953143e-05,0.0005268287482341389,0.7057941512816915,5.479955820681527e-05,-0.00028037773349849973,0.0004959414962889254,-0.0027616974039798977,0.0037420419326663016
Liberia,LBR,0.0014871724258743195,0.005718366006483528,-0.2324968249863938,0.0016144376468658446,-0.0036146280538588765,0.0069093382815217964,-0.017531841785013675,0.016975590710759162
Libya,LBY,0.00029199140547810716,0.010221392804190904,-1.174538286235818,0.0005111097776834294,-0.0013644204682025313,0.003259195795968771,-0.08068618270988465,0.06301317435976028
Sri Lanka,LKA,0.0033586410857597135,0.008563826501708746,1.772274059234287,0.0025972659387481214,-0.0028593331312337517,0.008327855186419486,-0.026522689471702575,0.05372657243068695
Lesotho,LSO,0.000425347480962374,0.004750264742435055,0.2800064393399385,0.000495826336966753,-0.0035100516100108623,0.004015475642600059,-0.015952416794612408,0.018452756945548057
Lithuania,LTU,0.0019368642044374457,0.004822898983206666,-0.29657415853358354,0.0018817213980704545,-0.0015513046542212335,0.005947968270417588,-0.015396426683375836,0.019208726929798126
Luxembourg,LUX,-5.91202913508857e-06,0.00016898911421135116,-1.7865530820630218,-2.37e-05,-5.3617092516089325e-05,9.785862917453049e-05,-0.0010446277735066413,0.0005836921753223241
Latvia,LVA,0.00177815084410938,0.003612761882886893,-0.07356325191561966,0.0018840329791861773,-0.0011695269424957036,0.0046314731207966805,-0.01018033642316103,0.013070729523024559
Morocco,MAR,-0.003575631203468445,0.018651340366060934,0.7020063840968453,-0.002955755276827216,-0.017425274193601608,0.008372482562692166,-0.07593145060260773,0.09284511410446167
Moldova,MDA,0.0008736144568885517,0.003000193929167708,0.22725305486050637,0.0008302046279030665,-0.0017114445808073878,0.0034404468672023687,-0.0074660053375554085,0.011366853998157978
Madagascar,MDG,0.012757092983141186,0.027776058151174694,-0.6803259467420997,0.013342252754502296,-0.007838736277061217,0.03744687756418228,-0.11988776489236831,0.09231042652662277
Mexico,MEX,0.06035982023067616,0.09380567573730315,0.3427454065372938,0.05220274340815544,-0.005212845811237097,0.13473049456352235,-0.22767490119701386,0.3883867118461609
North Macedonia,MKD,0.00112907695074647,0.0022526824996659915,0.896369443849165,0.0010647156778842211,-0.0005768748264099657,0.0027567270687401295,-0.007833176786737442,0.014268222770342827
Mali,MLI,0.0014680441741389192,0.015769437412311575,0.3536092380564056,0.0008964232766437534,-0.010791456847334504,0.01425487355120182,-0.050864729504241944,0.0823233670850563
Myanmar,MMR,0.015234114438061205,0.04032170262768542,0.2643084026071091,0.014392471711521148,-0.020575001315383017,0.05038570210639953,-0.10557572381362915,0.16885843993263244
Montenegro,MNE,0.0010805586273542462,0.002083372196021215,-0.402601528826418,0.0011621947788374126,-0.0003174023395475745,0.002601912237640023,-0.0067623679645705224,0.007458313130537271
Mongolia,MNG,0.014500049043320671,0.04230939135636824,-1.011104272146379,0.014223422880680561,-0.009651761421762705,0.05247748650756836,-0.2034606439326477,0.124980421083889
Mozambique,MOZ,0.015953751825688645,0.05034108885409325,-0.0729673393534536,0.015995587380328177,-0.02465844242811203,0.05820330684482575,-0.1493486493611908,0.23143839079387665
Mauritania,MRT,0.0007475465970047556,0.005763447378026929,1.3612776935129305,-8.712276783012785e-05,-0.0024369389950621126,0.0040864965119755264,-0.01847890418212414,0.03351681029414177
Mauritius,MUS,-1.831781375156157e-05,0.0001140549720339022,-0.8732864574518464,-4.16e-06,-5.5730000000000003e-05,1.8011358406459914e-05,-0.0009169136215011776,0.00044303480598926543
Malawi,MWI,0.0005796267472326787,0.007386923782581136,-0.2383654953753843,0.0013713052387416364,-0.005685425452418365,0.006516512266151905,-0.025596773653082848,0.0308109011810112
Malaysia,MYS,-0.005762623644579578,0.02381236936028077,-0.4501937113868991,-0.003091269696965219,-0.02731250443439484,0.016039212512140272,-0.11161916292060375,0.06714045377290725
Namibia,NAM,0.0017159240617263321,0.029325705108629186,-1.0745150087778883,0.0037788906634032724,-0.01997137326798439,0.025433901399736406,-0.13231005375995636,0.09497662695375443
Niger,NER,-0.0021981761632172536,0.013585111392601159,0.3323956253817171,-0.003432869833166599,-0.012896558286981583,0.008696413813911081,-0.05660219456108093,0.0558260266849041
Nigeria,NGA,0.02310765526140599,0.03122537940976179,-0.00962955736539025,0.021154775061864854,-0.001973360126686096,0.05128300098483086,-0.08580377650074006,0.16763736878528596
Nicaragua,NIC,0.0040689171754496175,0.008426401873742629,0.1547517544966837,0.003818521613564491,-0.0034609418604077398,0.011636629125378132,-0.026182724687976836,0.030094017155017853
Netherlands,NLD,-0.0009744980167324708,0.0023388880089833656,-0.4298669266540083,-0.0011592393148291112,-0.002293415670941025,0.0005847011192713678,-0.013981002860224247,0.009152761863946915
Norway,NOR,0.007450209245903699,0.01082502000093555,0.38446663462744973,0.006515834899374247,-0.0012935942394030095,0.01536069268941965,-0.033662197369475365,0.0438832699465847
Nepal,NPL,0.004699496339532459,0.00901705350942711,-2.498406443422453,0.005430691714994907,-4.136800642728835e-05,0.010891929850935936,-0.058164205455513,0.03319779469347954
New Zealand,NZL,0.011173084284872122,0.011597087104561005,-0.38295628436795265,0.01109498717019558,0.0011213713962960241,0.02209678292588234,-0.03701818451239586,0.04501045786671638
Oman,OMN,-0.00011608657578454492,0.0024790099985935454,1.5020472617660012,-0.00016368046690423043,-0.0007783839980876445,0.00040254853471182286,-0.010622402610144615,0.015483876348254681
Pakistan,PAK,0.005829826423102066,0.024981129173208293,0.8380606147520716,0.0030969586285829543,-0.012997892862303257,0.023647538501615523,-0.08012853357130051,0.11789597526330949
Panama,PAN,0.0048102704702736665,0.0059156050137807005,0.7375687797216894,0.004079896835819483,0.00039954039175391196,0.008774051238584518,-0.01747781370727539,0.032629203744678495
Peru,PER,0.05386306275441648,0.05285487422681653,-0.4288865344835511,0.05414945536315918,0.013673845445804597,0.09270155577953339,-0.21156458242622375,0.20382964583625793
Philippines,PHL,0.010120134473765004,0.02159025715061465,1.2869845407698892,0.007746851838605404,-0.004545060516983867,0.024192354324269295,-0.06603400566170692,0.1354835792671585
Papua New Guinea,PNG,0.029118593075643507,0.021498490443340797,0.3225742429235496,0.025754405820264815,0.009886666088271141,0.054518046492233276,-0.05233289893953323,0.08243384196516038
Poland,POL,0.012940259389674854,0.022361965320069618,-0.25733795352374483,0.013822119755153208,-0.006873408379023075,0.033185143779954906,-0.06386432653079986,0.09519434607078553
North Korea,PRK,0.006472736784162164,0.006442823925376659,0.16991204000618645,0.0069247483974456785,0.001297327284540534,0.011135178032577037,-0.018374310614776613,0.04091337883548737
Portugal,PRT,0.001803134696969083,0.00565750692827387,-0.42539014106471906,0.002020779340479672,-0.003250363657656908,0.006545932331522703,-0.021841011571006774,0.018756308799467086
Paraguay,PRY,-0.0033840239121407,0.033518510288671054,-0.30634728964821994,-0.002703250259070398,-0.031342513266860245,0.027434087264842987,-0.11802368418449402,0.09354936549474716
Palestine,PSE,9.525583152904295e-05,0.0006019272022671773,0.535432574702955,1.8121727407560684e-06,-0.00013338849329760298,0.0002530493675708771,-0.004123377564678192,0.003057110649614334
Qatar,QAT,1.6364277593550476e-05,0.0002226706810643501,1.015069174971722,-3.67e-06,-2.551937232434284e-05,2.9493430956853554e-05,-0.0011121203735738993,0.0012122743377995491
Romania,ROU,0.006824682501029539,0.016797188949644548,-0.6072589103646384,0.00882464021314025,-0.006781976288967133,0.019961597004270554,-0.06427424712078095,0.06902327919900894
Russia,RUS,0.3404023733487716,0.2392451507454128,0.03214266063947342,0.3371999364257813,0.09968289921073911,0.5831904044700622,-0.313109135236454,1.0719501192306518
Rwanda,RWA,0.0011981435631097839,0.0022289329338768355,0.2713505146068384,0.0011013857098087667,-0.0005277005492468179,0.0029900568398332594,-0.007216887396131754,0.009820658475282192
Saudi Arabia,SAU,0.0008212015529935171,0.007197711433127868,-0.7908991128992922,0.0003091006161823124,-0.0010032244171833992,0.0027252845031404496,-0.056045465065641405,0.04318138065857887
Sudan,SDN,0.005596330881071688,0.031411067575018714,1.155823110158994,7.55520477890969e-05,-0.0164314443978825,0.02895077019498825,-0.10903807710655213,0.15331495725528718
Senegal,SEN,0.0008784207734556799,0.011191508081915557,2.140526330674042,-0.00027916893017329277,-0.0056435312423789505,0.005255479246430397,-0.0417916486814785,0.08220722700660706
Solomon Islands,SLB,0.0002543504917593872,0.0014261431298583894,0.1560680344240705,3.5968497356771373e-06,-0.00093731,0.0014784810719972847,-0.00807419616751194,0.004935143825161457
Sierra Leone,SLE,0.002019011845182975,0.0035754892807909047,-0.3491638633791617,0.002011667942236662,-0.0011301212886621532,0.0055422605689978595,-0.013027593740870952,0.012205320155844688
El Salvador,SLV,0.0017254678243396506,0.002725146319826787,-1.1088155903351298,0.0015265344216881692,0.000133650714754127,0.0034790006003290416,-0.01918042713585377,0.015361662956907749
Somaliland,SOM,0.004221611530616461,0.014381394851601226,0.8491606404915465,0.0013091952681314944,-0.0065709895214316255,0.01608372313000202,-0.04218106838232041,0.0682719635051918
Serbia,SRB,0.00429231097682953,0.007471964998938817,-0.4350575053967569,0.004457870269608498,-0.0013528284340047839,0.01013669373423338,-0.03263771974977493,0.035893652865366936
South Sudan,SSD,0.015820909471474343,0.024782613446890867,-0.817828337538961,0.015959102900481224,-0.0020105624134458605,0.03721135939499855,-0.10029776704944611,0.10683412618968964
Sao Tome and Principe,STP,-1.117197828049557e-05,2.637865149504866e-05,-1.7190207876417998,-5.396383944618283e-06,-1.8780000000000003e-05,9.300000000000001e-07,-0.00018649434426423164,6.969426832942292e-05
Suriname,SUR,0.011021358582411744,0.009420593636265085,0.10593820601926893,0.011172617316811085,0.0028328919349330664,0.018862370954651833,-0.018073517564110755,0.03838657091296196
Slovakia,SVK,0.0003746349267185665,0.007636440547225668,-1.0359000835086103,0.0019389967072565855,-0.00603186261120677,0.005829862092027664,-0.038274651814303395,0.027610628672075272
Slovenia,SVN,3.47383341790815e-06,0.0014817074650060134,-0.4775016617045905,0.00015106220649242406,-0.0013285557370184076,0.0012967465390259028,-0.005929744060274959,0.003965594640293122
Sweden,SWE,0.011933701687475337,0.014659524592470531,-0.610367022896305,0.012637793630445003,-0.00039272700968265555,0.02455855194413662,-0.05981038210068703,0.05087074223022461
Eswatini,SWZ,0.000567132239555766,0.0015265485134759718,-0.5235706831376048,0.0006335227295212447,-0.0005985855460961162,0.0018060767830955981,-0.005408109087787867,0.004685854693367481
Syria,SYR,0.001350047549906156,0.003980441518347012,0.2199820339374744,0.0013542681174519657,-0.0019313553784167767,0.0040600985549616815,-0.014045760286188126,0.01670000775309086
Chad,TCD,0.00013760360081661738,0.015486769215844347,-1.027911474246285,0.0008570675058388703,-0.011798950080648324,0.012119696923272845,-0.09734772676437378,0.057163730727128985
Togo,TGO,0.0011356118076678605,0.0037081983930054847,-0.39133043705447496,0.0009523241313931346,-0.0016020237617006899,0.0038583507402348517,-0.020252783501067163,0.016179985788478853
Thailand,THA,0.019488153235417607,0.05665540334778636,0.09295682081406917,0.0166091721390295,-0.02068009553477764,0.06352412083044053,-0.19652842178611757,0.24667134387691497
Tajikistan,TJK,0.0011606788127865514,0.0025414049110570546,0.26507238863675536,0.000882262414335534,-0.0007451664344923943,0.0032898856524568795,-0.010068940171580314,0.011266522776398658
Turkmenistan,TKM,0.0009398009026284004,0.007394598760156182,-0.15075040516917254,0.0005078016169589758,-0.003956264469947815,0.0067226155196690555,-0.02870212664796829,0.024701966252589226
East Timor,TLS,-0.0005883143419774712,0.002902990006131485,-2.0536158780464215,-0.0002464207357705943,-0.002016723633019626,0.0011436005651259422,-0.02085609485485554,0.0150325028423357
Trinidad and Tobago,TTO,0.0003835300364854397,0.0009851842651421759,2.9107591138589552,0.00024835717677608134,-2.0748778189523148e-05,0.0008406769971625507,-0.003335338634798527,0.007287507138394118
Tunisia,TUN,-0.00042001861243940114,0.004807043582791191,-0.48794048317313177,0.00021042869216386228,-0.004470941765863896,0.0031220217130428552,-0.017623836693611145,0.013646488844861984
