Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Kazakhstan,KAZ,-0.004703689035876144,0.00982729437304872,-0.9507758916539832,-0.0018212382324677705,-0.01836998,0.0035236424333135786,-0.02971383467429161,0.009086889557520152
Kenya,KEN,0.004047716502854773,0.006691612726994324,1.0034322017800774,0.0035753466335582736,-0.0013005265222114325,0.008639046211123479,-0.021417938815188407,0.036011159327611925
Kyrgyzstan,KGZ,-0.0003133394,0.0006090169753554224,-1.2395711481380582,4.304e-05,-0.0012271,6.754000000000001e-05,-0.0016733,0.00013537
Cambodia,KHM,-0.0031505630296701924,0.012032210782179547,0.5638092163277423,-0.0037312958869814873,-0.01390310406823039,0.006868797588791156,-0.04359672793188095,0.04978947674369812
Kiribati,KIR,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
South Korea,KOR,0.005916795660246739,0.004282889427452347,-1.4440817132068362,0.006535234810211658,0.002988086574548126,0.009522096796322644,-0.015968877697367666,0.015130223290421962
Kuwait,KWT,-1.5585399999999998e-06,2.1988803232253426e-06,-1.8836243205134529,-9.600000000000001e-07,-2.93e-06,2.6e-07,-9.849999999999999e-06,5.699999999999999e-07
Laos,LAO,0.008833545227100427,0.021141645322888206,-0.07582886130064824,0.010321995511376858,-0.0082048734786592,0.02370053391144228,-0.08011001318954468,0.08962529779317856
Lebanon,LBN,-5.524254300000001e-05,0.00025312602166566677,-2.2080755794008042,-6.39e-06,-0.00011222,2.268e-05,-0.0012053100000000002,0.00045190000000000003
Liberia,LBR,0.0009578464262887623,0.0054177774430359945,-0.3358743987427396,0.0011629955280745025,-0.003714191719076458,0.005891132803374814,-0.01749608086079359,0.016044825067043304
Libya,LBY,0.000175453679,0.00010053797753062051,-0.031778037380490766,0.00020641000000000002,6.395000000000001e-05,0.00028505,3.755e-05,0.00031671
Sri Lanka,LKA,0.002612035656140163,0.00651561454728174,1.042252761674227,0.0018795481130132077,-0.0024782503767912835,0.007149008874096347,-0.020873149915885927,0.033251955992536546
Lesotho,LSO,-0.000162741364,0.0006581048683997107,-0.058534445698823476,-6.966000000000001e-05,-0.00090309,0.00030083,-0.00166264,0.0016618100000000001
Lithuania,LTU,0.0013024410657081957,0.003860794737089284,-0.11641090794464859,0.0010082574965402484,-0.001336504713954209,0.0045261769542010305,-0.01487138147474289,0.015277272139229775
Luxembourg,LUX,-8.051875230080635e-06,0.0001706525453024776,-1.9018232194868914,-2.37e-05,-5.517507236133545e-05,9.505705295516178e-05,-0.0010446277735066413,0.0005830321753223241
Latvia,LVA,0.001773555828023077,0.0036352411151774986,-0.05720251615813525,0.0018843030481141805,-0.0012055859007236362,0.004663110787558854,-0.010103784501495362,0.013070729523024559
Morocco,MAR,-0.0006680305,0.0026804140991566407,-1.1759962311588117,2.41e-06,-0.00366322,0.00134054,-0.00869233,0.004627200000000001
Moldova,MDA,0.000517136687,0.0003609656103108671,0.2922275998639895,0.000508,6.758e-05,0.00098719,4.148e-05,0.0012619100000000002
Madagascar,MDG,0.003285019893507348,0.01032956932326884,-0.28811291709483844,0.0031924461142694943,-0.004976526153348409,0.012046780761247253,-0.04311928837635994,0.04423712631141662
Mexico,MEX,0.0319658953853518,0.03571867861924363,0.7247219429313914,0.026792108489425183,0.0019645365617026855,0.0628822170296648,-0.06060094357496262,0.17234346307353973
North Macedonia,MKD,0.0007488040025567354,0.0016950126932086425,1.7692267610259926,0.00063248917918019,-0.00027805591682195666,0.0017490661858130634,-0.007833176786737442,0.014268222770342827
Mali,MLI,-0.0039489082641170565,0.004790051285111488,0.19840924472677138,-0.0033752011016949268,-0.00878773,0.0021547100000000002,-0.010145030586693287,0.005276696134107113
Myanmar,MMR,0.0034888982092471416,0.029818940087558487,0.054595578646677384,0.004299159970879556,-0.02398959753315091,0.0298086456731987,-0.0877942680448246,0.10761635125713348
Montenegro,MNE,0.0009120559721335938,0.0014665318681613593,-0.38816207534860914,0.00092375,-9.243973202979017e-05,0.0020123020838028194,-0.0055773121424365045,0.006182446838120222
Mongolia,MNG,0.000968556130499622,0.002532338659051555,-0.08159237552033959,0.0009595906994876266,-0.0013635475350477694,0.003321542301931986,-0.007334570333786011,0.00854664649712205
Mozambique,MOZ,0.010863629508823953,0.03724431803798584,-0.2922332297787342,0.012109889231595993,-0.02112076784482195,0.04177404043772774,-0.1173957839394188,0.1508917434836197
Mauritania,MRT,-0.00022928814900000002,0.00026365619637848967,-2.371424326549036,-0.00016364,-0.00042496,-4.2970000000000004e-05,-0.0013185500000000001,6.740000000000001e-06
Mauritius,MUS,-1.765426325386038e-05,0.00010060117585471036,-1.1754750789307253,-2.14e-06,-5.208e-05,7.61e-06,-0.0008133691485515982,0.00044303480598926543
Malawi,MWI,-0.0021390208873795723,0.0025265087388125756,-0.2796850388576728,-0.0019339284934362024,-0.004480756641013891,0.0001854920296797215,-0.013315550918482542,0.008752907521774768
Malaysia,MYS,-0.008838297550681056,0.0225668804026961,-0.5220867229238046,-0.00607692286908269,-0.029171099439177513,0.011296290383582114,-0.11069559081245423,0.056229689436321256
Namibia,NAM,-0.0013359777649999999,0.0009207044033667226,0.41455960274580056,-0.00194294,-0.00221715,4.9100000000000004e-06,-0.00252015,6.266e-05
Niger,NER,-0.0055389239,0.006644300113160301,0.4336276468475733,-0.007952790000000001,-0.01165546,0.00393441,-0.01659058,0.00653965
Nigeria,NGA,0.009916018222784706,0.016470105893718244,0.8763503765446008,0.004859860336289407,-0.004059710483911288,0.030064652076832725,-0.021396916812279225,0.07653802086606026
Nicaragua,NIC,0.002874966373845134,0.007437811965297334,0.0033613200762384484,0.0028180057127326725,-0.0038114794599246986,0.00971596355835371,-0.025081343542559146,0.023725817791666985
